timestep	potential_energy	temperature
179999	10139488.74	0.9972415028
359999	9580104.327	0.997751187
539999	7927101.017	1.004686288
719999	7934710.356	1.001751797
899999	7944713.069	1.001501113
1079999	7949323.249	0.9939649704
1259999	7979445.874	1.001249159
1439999	7932535.897	0.9988232874
1619999	7985324.126	1.00137434
1799999	7976405.09	0.9956767295
1979999	7931759.299	0.9930246649
2159999	7970542.921	1.004805689
2339999	7971852.833	0.9981963675
2519999	7954902.587	1.000842191
2699999	7931719.33	0.9946902079
2879999	7996499.22	1.006032579
3059999	7930363.589	1.003836246
3239999	7934994.259	1.002107232
3419999	7937547.441	0.9956017339
3599999	7931546.654	0.9957785756
3779999	7943700.134	1.001288289
3959999	7931826.559	0.9988543722
4139999	7935300.62	1.001281844
4319999	7984726.659	1.005627293
4499999	7932283.757	0.9948466304
4679999	7933641.551	1.00001052
4859999	7934418.193	0.9985946835
5039999	7991218.281	1.003279421
5219999	7986952.191	0.990094001
5399999	7931588.811	0.9923177632
5579999	7926761.795	1.012035671
5759999	7920181.295	0.9970869668
5939999	7945729.729	0.9912936666
6119999	7925799.659	0.9941265062
6299999	7939749.475	1.005072972
6479999	7920994.467	1.00059762
6659999	7938824.984	1.000449578
6839999	7948508.372	1.000137938
7019999	7934279.793	1.001012812
7199999	7941832.199	0.9954150528
7379999	7938657.652	0.9986793244
7559999	7986552.924	1.00951726
7739999	7945072.093	0.9983966303
7919999	7933427.702	1.004464951
8099999	7948826.36	1.003685464
8279999	7936800.788	0.9964317831
8459999	7925003.476	0.988633529
8639999	7931102.834	1.003355537
8819999	7943632.051	1.003842246
8999999	7935262.983	1.00249183
9179999	7941424.87	1.000747332
9359999	7996083.086	1.00241717
9539999	7934022.532	0.9999929965
9719999	7941001.327	0.9990777741
9899999	7936468.403	0.9960518277
10079999	7934813.57	1.00610602
10259999	7990929.349	1.001183981
10439999	7945301.749	0.9928250129
10619999	7977339.717	1.00632236
10799999	7940280.694	0.9950562607
10979999	7968986.459	1.004853925
11159999	7926548.764	0.9993827866
11339999	7938118.516	1.001278852
11519999	7939925.159	1.00151454
11699999	7978118.159	1.001814307
11879999	7922857.17	0.9986386458
12059999	7984767.419	0.9971384279
12239999	7932764.84	1.006020853
12419999	7926909.972	0.9959348037
12599999	7973108.384	1.007462957
12779999	7975723.829	1.007848457
12959999	7930242.833	0.9930231346
13139999	7931654.937	0.9958707922
13319999	7933635.036	1.003805531
13499999	7934893.659	1.00060442
13679999	7938234.854	1.003214076
13859999	7948091.218	1.007365273
14039999	7932831.241	0.9963808068
14219999	7979575.977	0.9995288814
14399999	7944618.388	0.9942496081
14579999	7930270.583	1.007166044
14759999	7984348.844	0.9969522177
14939999	7930467.472	0.9974707003
15119999	7932067.297	1.000828577
15299999	7930151.315	0.997059357
15479999	7937059.634	0.9958614781
15659999	7926775.188	1.008534492
15839999	7936183.267	0.99733495
16019999	7976094.704	1.005416558
16199999	7992061.361	0.9969241215
16379999	7967410.498	0.9993686259
16559999	7930760.526	1.007029009
16739999	7937322.364	1.00756497
16919999	7936264.081	0.9993106705
17099999	7986088.162	0.9986739353
17279999	7933350.61	0.997983063
17459999	7928166.621	0.9959284838
17639999	7931551.179	0.993549146
17819999	7981789.99	0.9989412091
17999999	7934105.019	0.9991055832
18179999	7930496.596	1.004084525
18359999	7939344.347	0.988431499
18539999	7933442.796	0.9948862304
18719999	7934820.806	0.9925553141
18899999	7934272.385	0.9951946977
