timestep	potential_energy	temperature
179999	14867543.41	1.005140029
359999	17138369.08	0.9941523586
539999	15671882.83	0.9930418724
719999	14855713.63	1.000857966
899999	18385662.19	1.004157245
1079999	16423624.59	1.002275761
1259999	14857244.71	1.007752565
1439999	14848600.5	0.999989713
1619999	17768265.27	0.9940822389
1799999	17699134.8	0.9985057233
1979999	18059442.34	1.004907142
2159999	14878853.07	0.9904980024
2339999	14872441.56	1.006048133
2519999	15677177.89	0.9920393542
2699999	14856385.41	0.9975837173
2879999	18655084.65	1.000141765
3059999	16392078.56	1.004570812
3239999	14856016.1	0.9960313625
3419999	14854479.23	1.003043015
3599999	14849840.03	1.007839113
3779999	14888645.87	0.9993277522
3959999	17843322.96	1.00745751
4139999	17145261.15	1.001973105
4319999	14865534.49	1.008896774
4499999	14863683.15	1.002990378
4679999	14840049.14	1.003995646
4859999	14903686.1	1.002010692
5039999	15644398.08	1.003176396
5219999	17834367.3	1.007576359
5399999	14868100.21	0.9987091355
5579999	14866589.69	1.004482878
5759999	19384246.32	0.9991921168
5939999	15191332.77	1.001983182
6119999	14933091.82	1.002798329
6299999	17827061.57	1.001505135
6479999	14870916.59	0.9949828466
6659999	14859012.26	0.9979601386
6839999	14856118.04	0.9987581954
7019999	17591338.28	1.001227462
7199999	15022781.72	0.9926100399
7379999	17789363.95	1.003291493
7559999	17785916.98	1.004567553
7739999	15196549.8	0.9923210165
7919999	19349246.15	1.001253351
8099999	18349965.9	1.000590859
8279999	15232349.23	0.9964625925
8459999	14931805.96	1.000824714
8639999	14839906.86	0.9974211814
8819999	14911962.18	0.998655618
8999999	15117704.6	0.9907207195
9179999	14847647.7	1.006046286
9359999	14854653.4	1.005544544
9539999	14849900.15	1.00201403
9719999	19136885.59	1.000529955
9899999	14890709.11	1.005900834
10079999	14894293.65	0.9989990514
10259999	18232889.33	0.9977901799
10439999	17253806.07	0.9943853458
10619999	15038575.79	0.9967956796
10799999	17900961.86	0.9994285288
10979999	17699281.85	1.006400421
11159999	17913788.08	1.000307125
11339999	17405673.92	0.9928054271
11519999	17610505.79	0.9964542272
11699999	17764620.45	0.9985715779
11879999	14866569.63	0.9946565628
12059999	14845958.17	0.9964821788
12239999	15821165.37	1.000438084
12419999	15636895.62	0.9980121423
12599999	17582359.79	1.005769224
12779999	14856582.58	1.000455249
12959999	14848458.53	0.994970889
13139999	16186745.93	0.993961766
13319999	14857182.09	0.9963972551
13499999	14893655.99	1.004113304
13679999	14861238.83	0.9984921035
13859999	17851282.09	0.9943500351
14039999	17597201.28	0.997115083
14219999	14852090.43	0.9977553376
14399999	14913826.39	1.006501364
14579999	14841781.67	0.9992328475
14759999	15333759.89	0.9994161273
14939999	17445151.2	1.003031736
15119999	14848442.87	0.9972208502
15299999	18259692.29	0.9941490004
15479999	17745320.79	0.9930547831
15659999	17728538.03	1.001930122
15839999	17558620.94	1.002569673
16019999	17496635.84	1.013169662
16199999	14898202.43	0.9993359609
16379999	14884372.55	1.004632395
16559999	14888518.28	0.9991468444
16739999	14892105.4	1.002250357
16919999	18369010.97	0.9968894376
17099999	17623529.25	0.9995729583
17279999	18127572.91	1.005691265
17459999	14862165.35	1.001711802
17639999	14862796.69	0.9939569196
17819999	14841815.75	0.9992962402
17999999	15025930.23	1.000205634
18179999	14859790.09	0.9998926085
18359999	17620034.49	0.9932108423
18539999	17550599.78	1.007066308
18719999	16933184.2	1.001361071
18899999	15009133.57	1.011104366
