timestep	potential_energy	temperature
179999	14904027.04	1.001352101
359999	14858325.93	0.9970830782
539999	17746460.22	0.9916538107
719999	14855315.75	1.000358115
899999	14861926.82	0.999046417
1079999	16871941.79	0.9943498855
1259999	14844991.35	1.004857782
1439999	14841075.08	1.006168391
1619999	18054074.36	1.001762883
1799999	17525220.79	0.9987981886
1979999	17036425.03	1.004259923
2159999	14852397.89	0.9952629574
2339999	15666908.79	1.008971199
2519999	19559793.66	1.001526532
2699999	15058733.7	1.004913209
2879999	14875901.05	0.9987944357
3059999	14856944.43	0.9931845674
3239999	19854352.77	0.9959532349
3419999	15202518.43	1.003634055
3599999	17845538.09	0.9955892987
3779999	15036198.68	1.000901575
3959999	14859753.17	0.9972371853
4139999	14841193.54	0.9981876977
4319999	14854590.91	1.003168706
4499999	16263552.6	0.9987981901
4679999	19109030.57	1.004999069
4859999	15095880.38	0.9941262281
5039999	18055141.06	1.007414873
5219999	17550989.35	1.00062813
5399999	17636155.01	1.002251582
5579999	17367139.69	0.9998755192
5759999	14877573.72	0.9987118022
5939999	14847744.97	1.003082292
6119999	16857132.64	0.9978873902
6299999	14864474.63	1.002628597
6479999	14851948.67	0.9945966178
6659999	14859388.37	1.002485488
6839999	15424891.45	1.001274444
7019999	14865316.67	0.9945425962
7199999	14854391.28	0.9928231814
7379999	17949730.04	1.007941254
7559999	17436449.99	1.004862881
7739999	17088950.8	1.001712576
7919999	14848961.81	0.9947090427
8099999	16133909.77	1.004971192
8279999	14863728.11	1.006989328
8459999	17394908.22	0.9998075139
8639999	17429277.5	0.9983563217
8819999	17742904.29	0.9990595183
8999999	14847566.38	0.9971760523
9179999	14859386.78	0.9995118934
9359999	17837330.41	1.000041096
9539999	17425203.76	0.9945147572
9719999	15808645.44	1.004317279
9899999	14848161.76	1.001088601
10079999	15441433.7	0.9976750221
10259999	14843429.22	1.003126794
10439999	16485381.53	0.9914741044
10619999	14863765.54	0.9969816071
10799999	17849577.31	0.9960270545
10979999	17574775.72	1.004231525
11159999	18307612.22	0.9995521827
11339999	15606831.68	0.9960062552
11519999	14844989.92	0.990990626
11699999	16869814.53	1.001823225
11879999	14858190.44	0.9933593948
12059999	14869779.62	1.002893583
12239999	18266508.73	0.9976597824
12419999	17366980.89	1.002674449
12599999	16478708.79	1.00342626
12779999	14858540.95	0.9983680476
12959999	14884202.27	1.003389789
13139999	14855999.31	0.9925217593
13319999	14902928.37	1.006286853
13499999	14844142.01	1.000521112
13679999	14835885.41	0.9974057796
13859999	14855085.23	1.001180217
14039999	14850898.55	1.002150215
14219999	14902692.08	0.9913072615
14399999	16796609.06	1.003316913
14579999	14833295.7	0.9951543517
14759999	14835098.46	1.004233202
14939999	15783397.75	0.9945431254
15119999	18049524.1	1.006870489
15299999	14996422.84	0.9984957564
15479999	14844930.81	0.9931738754
15659999	15028309.58	1.003249732
15839999	15221381.36	1.007189422
16019999	15828514.15	0.9922526598
16199999	14861086.38	0.9994365535
16379999	14927463.51	1.004066485
16559999	14897183.29	1.000132167
16739999	14975499.12	1.001084675
16919999	14841864.23	1.000886568
17099999	14901768.45	0.9995766056
17279999	14977018.91	0.9979391095
17459999	14847971.67	1.005244831
17639999	15023597.2	1.002037858
17819999	14905843.46	0.9984292719
17999999	18187783.57	0.9996767113
18179999	14925807.63	1.001681409
18359999	14935429.2	1.003377011
18539999	15076406.96	1.005948144
18719999	14860230.51	0.9845295379
18899999	14869901.43	0.9987315642
