timestep	potential_energy	temperature
179999	5072961.082	0.9920479295
359999	4502587.192	0.9967514726
539999	4500908.426	1.003444798
719999	4511835.01	0.9987304625
899999	4505743.363	0.9952928252
1079999	4493781.841	1.004892707
1259999	4497922.116	0.995323774
1439999	4481537.684	1.002315992
1619999	4506848.886	1.002031278
1799999	4483903.739	0.9981087371
1979999	4482197.351	0.9951364313
2159999	4480634.187	1.011107672
2339999	4472768.397	0.9964842208
2519999	4476022.56	1.000359367
2699999	4505123.514	0.9914405582
2879999	4492262.63	0.9999980862
3059999	4493138.516	1.008261464
3239999	4485800.689	0.997666405
3419999	4476513.996	1.00345614
3599999	4492599.946	0.9950259661
3779999	4497760.772	1.000577255
3959999	4478301.981	0.9983831812
4139999	4495831.449	1.001988382
4319999	4469009.856	1.004529942
4499999	4481865.528	1.002973715
4679999	4487768.749	1.002781805
4859999	4465180.235	0.9897563712
5039999	4519813.32	0.9968446664
5219999	4504200.893	1.001235028
5399999	4529377.49	0.9934335481
5579999	4488237.367	0.9990279443
5759999	4486737.873	0.9964043197
5939999	4503832.819	0.9954044592
6119999	4499647.165	1.000378684
6299999	4479531.35	1.00037818
6479999	4506916.871	1.003825085
6659999	4477877.231	1.000727879
6839999	4495329.367	1.003083238
7019999	4480472.732	1.003964577
7199999	4484989.953	1.002645492
7379999	4460184.594	0.9925631687
7559999	4477421.661	1.002105209
7739999	4521152.604	1.001160313
7919999	4477128.387	1.00914936
8099999	4473827.355	1.00466312
8279999	4469619.227	1.001746855
8459999	4475827.401	1.008813995
8639999	4472832.443	0.9992278362
8819999	4487553.283	1.000822274
8999999	4484094.6	0.9981067271
9179999	4490957.59	0.9972827549
9359999	4481761.981	0.9972456616
9539999	4483155.104	1.000532297
9719999	4490752.472	1.004266194
9899999	4488734.9	1.009931486
10079999	4488009.267	1.006606056
10259999	4503153.733	0.9962206906
10439999	4496055.404	0.9993299499
10619999	4479694.429	1.00443737
10799999	4497738.23	0.9915081965
10979999	4478887.259	1.003326146
11159999	4474489.749	0.9911275232
11339999	4494571.96	0.9980167038
11519999	4486876.52	1.002598116
11699999	4489226.819	1.001728669
11879999	4501407.024	0.999887282
12059999	4490303.573	1.009591481
12239999	4481895.952	1.003093241
12419999	4491735.268	1.006807132
12599999	4501173.043	1.002317395
12779999	4488661.206	0.9971962586
12959999	4485238.515	0.9962716682
13139999	4481436.017	1.008594336
13319999	4479494.48	0.991309797
13499999	4502114.235	0.9921281564
13679999	4522274.706	1.000195016
13859999	4482771.977	0.9975089751
14039999	4487636.414	1.005238392
14219999	4477015.327	0.9999125476
14399999	4505833.837	0.9991333687
14579999	4482373.03	0.9947853992
14759999	4480484.389	1.003999585
14939999	4512044.391	1.005671811
15119999	4478949.883	0.9965997602
15299999	4472643.072	1.009348578
15479999	4494921.69	1.001425484
15659999	4491782.87	0.9990914352
15839999	4493745.523	1.00169771
16019999	4486327.32	0.9959477875
16199999	4514443.908	0.9973935305
16379999	4482822.204	1.006236452
16559999	4494065.51	1.005140352
16739999	4475468.435	0.9949604148
16919999	4466305.96	0.9994908236
17099999	4490835.3	0.9953150173
17279999	4494751.251	0.9991442172
17459999	4503712.229	1.007349577
17639999	4483225.452	1.004078636
17819999	4480362.74	0.990892666
17999999	4501834.162	1.004863992
18179999	4482725.345	0.9955572253
18359999	4479939.284	1.004405759
18539999	4500614.464	0.9966278044
18719999	4501463.887	1.001624795
18899999	4487969.465	1.003662188
