timestep	potential_energy	temperature
179999	10852693.74	1.001476176
359999	10741755.36	0.9923098015
539999	11174796.01	0.9990857162
719999	10585056.95	0.9969480706
899999	10687019.74	0.9947971863
1079999	10766834.97	0.9975264312
1259999	11165732.8	1.006335279
1439999	10668419.06	1.000307604
1619999	10581426.54	0.9981729363
1799999	10719965.6	0.9931199049
1979999	10747577.03	0.9844947632
2159999	10588296.63	0.9958657135
2339999	10687466.82	0.9937579719
2519999	10586803.45	1.000732323
2699999	10760456.01	0.9915287413
2879999	10867731.46	0.9937067282
3059999	10749788.78	1.008506496
3239999	10737386.48	1.00552837
3419999	10585400.43	1.004671322
3599999	10933258.42	0.9944190186
3779999	10677313.06	1.013682525
3959999	10768155.74	1.001064514
4139999	11447602.34	1.001436551
4319999	10660716.22	0.9981843406
4499999	10791103.89	1.007866937
4679999	10596949.65	0.9882265963
4859999	10857457.95	1.004332072
5039999	10579304.73	0.9943104436
5219999	10727058.91	0.9963370411
5399999	10607417.35	0.9960667318
5579999	10684171.11	1.005935527
5759999	10680642.87	0.9904433088
5939999	10720445.97	1.00247371
6119999	10579418.57	1.00293158
6299999	10713117.92	0.9987417644
6479999	10685907.2	1.002701749
6659999	10676866.3	0.999691086
6839999	10676387.12	1.001762158
7019999	10838849.73	1.001790629
7199999	10610249.6	1.002346872
7379999	10751947.18	0.996455564
7559999	10706569.85	0.9979966119
7739999	10583384.91	0.9977607938
7919999	10722895.64	1.002171967
8099999	10675894.57	1.006762607
8279999	10707096.61	0.9987239155
8459999	10594272.08	0.9978234095
8639999	10669966.84	0.9989101561
8819999	10783941.67	1.004974165
8999999	11380990.07	1.000461049
9179999	10800620.25	1.003692489
9359999	11098059.55	0.9977082181
9539999	10844476.48	0.9985659373
9719999	10704297.02	1.003079539
9899999	10740371.53	1.002484912
10079999	10704784.13	1.00178973
10259999	10676497.14	0.9948139864
10439999	10606850.35	1.005005806
10619999	10862200	0.9979028237
10799999	10674627.74	1.008343481
10979999	10688266.68	0.998398485
11159999	10664600.87	0.9963982726
11339999	10670925.22	0.996704746
11519999	10589412.39	1.000177692
11699999	11155984.42	0.9938911546
11879999	10617467.05	0.9944544747
12059999	10755665.23	0.9872105676
12239999	10698602.35	0.998183407
12419999	10614045.21	0.9983922432
12599999	10723854.89	0.9967954809
12779999	10692927.72	1.000406161
12959999	10594193.11	0.9954404143
13139999	10589837.16	1.002561018
13319999	10588769.04	0.9986110221
13499999	11263500.71	0.9941162935
13679999	10703349.76	0.9959565088
13859999	10756292.05	0.995222151
14039999	10725130.84	1.001327333
14219999	10686796.43	1.000411495
14399999	10660567.81	0.9958607114
14579999	10582191.35	1.012856132
14759999	10727948.99	0.9970015721
14939999	11066754.8	1.001209622
15119999	10594847.2	0.9978463108
15299999	10746669.29	0.9982072832
15479999	11338689.61	0.9998833419
15659999	10779200.24	0.9934837166
15839999	10601210.38	0.9975278611
16019999	10752792.58	0.9958011157
16199999	10586869.84	0.9972542963
16379999	11316841.56	0.9903644113
16559999	10692261.76	0.9990478614
16739999	10655063.97	1.004588135
16919999	10742058.13	0.9979248248
17099999	10583294.56	0.9998754587
17279999	10717700.34	1.008062053
17459999	11514830.68	1.006312431
17639999	10673401.09	0.9968841582
17819999	10689125.79	0.9980944114
17999999	10792465.35	0.9977614468
18179999	10582644.76	1.002928209
18359999	10831695.23	1.006831403
18539999	10688564.77	0.99484984
18719999	10702837.81	0.9953334937
18899999	10619469.63	1.000455208
