timestep	potential_energy	temperature
179999	9996769.448	0.9999259132
359999	9701573.122	0.999563459
539999	9766137.422	0.9932464254
719999	9742756.989	1.001405044
899999	9715776.816	0.991537233
1079999	9794406.766	0.9960116602
1259999	9706268.205	1.00283483
1439999	9723176.867	0.9928256921
1619999	9725794.48	0.9962901731
1799999	9860789.894	1.011686796
1979999	9780522.311	1.001984453
2159999	9753083.495	0.9997587788
2339999	9794423.079	1.003458371
2519999	9784538.766	1.002258962
2699999	9825157.006	0.9960518504
2879999	9799017.931	0.9967302131
3059999	9784590.459	0.9987966653
3239999	9823105.475	1.003632027
3419999	9748124.93	0.9960889847
3599999	9802536.378	0.9946383586
3779999	9754815.525	1.00335616
3959999	9800278.421	1.000135389
4139999	9786720.668	0.9917429318
4319999	9777784.025	1.002167357
4499999	9842660.7	1.001148454
4679999	9806860.951	1.002041634
4859999	9778947.136	1.002297099
5039999	9837030.623	1.008141766
5219999	9824833.943	1.000828264
5399999	9770431.191	0.9938476341
5579999	9852473.895	0.9951008839
5759999	9791873.779	1.005402664
5939999	9766430.788	0.9914683603
6119999	9805991.325	1.000628874
6299999	9746817.375	1.001789713
6479999	9785147.065	0.9980554122
6659999	9763015.031	0.9962433986
6839999	9770371.955	0.9980601712
7019999	9777889.153	1.000752936
7199999	9769323.046	1.002693826
7379999	9765407.687	0.9942472091
7559999	9760569.671	0.9935975358
7739999	9837352.643	1.003608327
7919999	9788758.779	1.002975941
8099999	9766155.397	1.000002609
8279999	9799901.048	1.002863334
8459999	9813942.001	0.9967405711
8639999	9769842.465	1.00088284
8819999	9783492.616	1.001824163
8999999	9777645.097	0.9955841268
9179999	9756773.55	1.00015252
9359999	9811099.789	1.000728157
9539999	9771895.472	1.003872669
9719999	9757048.88	0.993713554
9899999	9790449.221	0.995279545
10079999	9790404.777	0.9923183868
10259999	9770047.137	1.001850893
10439999	9816039.632	0.9920127274
10619999	9768970.249	1.001114786
10799999	9796969.418	0.9999905714
10979999	9800986.661	1.005000952
11159999	9800912.872	1.002736382
11339999	9771290.464	1.004283341
11519999	9785015.828	0.9949289282
11699999	9760158.243	1.004805205
11879999	9830069.184	0.9971844449
12059999	9819302.744	1.01120068
12239999	9785528.798	1.001378715
12419999	9808205.008	1.001016749
12599999	9765559.29	1.00820697
12779999	9772452.781	1.002908806
12959999	9869482.446	0.9977646599
13139999	9781615.311	1.004286134
13319999	9761701.374	0.9984685157
13499999	9762279.098	0.9976893446
13679999	9747787.655	1.007250584
13859999	9757326.962	0.9961623761
14039999	9797907.42	1.004371802
14219999	9745468.297	1.003096478
14399999	9813501.503	1.009581771
14579999	9807727.675	0.9977474275
14759999	9840832.775	1.003056452
14939999	9816374.402	1.006294257
15119999	9797889.855	1.009534067
15299999	9787106.008	0.9964911331
15479999	9777607.542	0.9920515888
15659999	9822985.542	0.9940695397
15839999	9769660.674	0.9986109925
16019999	9771191.781	1.003618076
16199999	9836943.417	0.9993337219
16379999	9785607.525	1.00430051
16559999	9814095.334	1.003058746
16739999	9807731.693	1.001352695
16919999	9776402.362	1.004720444
17099999	9744899.791	1.004364445
17279999	9775277.08	0.9982484046
17459999	9822952.551	1.004252087
17639999	9776052.531	1.000902051
17819999	9807718.903	1.007521306
17999999	9768254.404	0.9963285386
18179999	9785158.103	1.011529515
18359999	9811975.882	1.004771054
18539999	9751047.399	1.004620199
18719999	9796028.677	1.00017955
18899999	9770034.03	0.9869930999
