timestep	potential_energy	temperature
179999	11748985.4	0.9937609517
359999	10716781.03	0.9891240534
539999	10643338.87	0.9967110716
719999	10619684.92	0.9999063711
899999	10736064.76	1.00041761
1079999	10683885.15	1.002921133
1259999	10580803.08	1.000046082
1439999	10712458.17	0.9977231552
1619999	10752251.29	1.006556845
1799999	11327270.36	1.003713857
1979999	10681516.22	0.9964638949
2159999	10604745.42	0.9992644114
2339999	10679976.23	0.9968743123
2519999	10593030.75	1.00696086
2699999	10592358.99	0.9980293748
2879999	10762292.18	0.9970855956
3059999	11601210.64	1.002612134
3239999	10777883.07	1.002593706
3419999	10590523.65	1.005298735
3599999	10682913.42	0.9994947005
3779999	10624956.63	1.00577098
3959999	10818381.52	1.009205232
4139999	10596328.99	0.9972831328
4319999	10833030.68	0.9964903963
4499999	10669396.62	1.00024691
4679999	10745260.49	1.00357021
4859999	10839367.94	0.9997643951
5039999	10712351.24	1.004779837
5219999	10614335.23	1.007589857
5399999	10574279.78	1.017423464
5579999	10803193.56	0.985461055
5759999	10755230.9	1.005386001
5939999	10678654.93	1.005089427
6119999	11641427.12	1.009436857
6299999	10774165.67	1.001145437
6479999	11231457.71	0.9931803216
6659999	10574818.08	0.9919405398
6839999	10694985.13	1.005797686
7019999	10737052.88	0.9954269746
7199999	10858673.46	0.9954856455
7379999	10590631.48	0.9916426333
7559999	10791507.84	1.003977373
7739999	10771283.45	1.003045241
7919999	10650136.55	1.007919776
8099999	10697102.21	1.008331756
8279999	10590723.49	1.00147238
8459999	10685943.12	0.9978666397
8639999	10655981.34	0.9952552003
8819999	10673563.04	0.9930184787
8999999	11299624.82	0.9933810568
9179999	10620683.13	1.00254504
9359999	10831772.08	0.9982829197
9539999	11019301.28	0.99070971
9719999	10707794.17	1.005624327
9899999	10585976.93	0.9988207904
10079999	11025782.52	1.00499278
10259999	10657398.32	1.000415443
10439999	10771993.3	1.000628477
10619999	10575423.14	0.9988401586
10799999	10718409.01	0.9925545595
10979999	10638148.45	0.9941554543
11159999	10815143.54	0.9961394016
11339999	10823320.55	1.009245789
11519999	10726885.09	1.000067186
11699999	10697452.01	0.993773056
11879999	10585371.44	1.000376997
12059999	10641496.97	1.004824449
12239999	10791835.65	1.003593783
12419999	10622688.98	0.9953340108
12599999	10690010.41	0.9960742208
12779999	10601754.14	0.9945477072
12959999	10748969.87	1.008381157
13139999	10679005.63	0.9988853572
13319999	10585045.29	1.004598796
13499999	10828605.61	1.007084414
13679999	10566976.54	1.003575056
13859999	10714873.13	0.9940735276
14039999	10758752.65	0.9976128996
14219999	10757921.56	0.9871672983
14399999	10840897.57	0.9936400753
14579999	10666490.65	0.9985694443
14759999	10986808.18	0.9910344037
14939999	10694971.95	0.9948848325
15119999	10687028.94	1.007693821
15299999	11108352.82	1.003884418
15479999	10765004	1.006174601
15659999	10631337.87	1.000821625
15839999	10773450.58	0.9994499376
16019999	10668324.46	0.9918842207
16199999	10664828.82	1.000059894
16379999	10681036.3	0.9997907125
16559999	10591891.11	1.006141556
16739999	10680818.47	0.9973841935
16919999	11285334.36	0.9990068882
17099999	10598283.4	0.993971347
17279999	10765472.55	1.005591253
17459999	10810153.58	1.001235312
17639999	10680599.72	1.000743577
17819999	10582725.84	0.999972193
17999999	10683112.91	1.001454265
18179999	10667209.15	1.00055956
18359999	10679080.82	1.006357272
18539999	10893969.72	1.003085073
18719999	11026355.71	1.005667907
18899999	10590997.48	0.9939760385
