timestep	potential_energy	temperature
179999	12393163.36	1.005295539
359999	11722741.25	1.004522521
539999	10854424.79	1.00588529
719999	11190990.55	0.9924021184
899999	11128936.87	0.9912906933
1079999	11155711	0.9969912264
1259999	10840345.62	1.002316516
1439999	11002731.14	0.9983061243
1619999	11054550.78	1.005247826
1799999	10849738.44	0.9970351516
1979999	11024164.05	0.9958419216
2159999	10830216.68	0.9999969397
2339999	10936787.93	1.009279357
2519999	10843296.82	1.004872408
2699999	10931495.57	1.002712209
2879999	10950129.08	0.99690015
3059999	10903019.28	0.9951653316
3239999	10986346.04	0.9989532205
3419999	11011003.74	1.005229654
3599999	11015611.4	0.9965644764
3779999	11021564.04	1.006626403
3959999	10855327.61	1.006106804
4139999	11038505.5	0.9920087327
4319999	11052559.96	0.9916525785
4499999	10852668.39	1.000171592
4679999	10867676.34	1.003701054
4859999	10854727.42	1.007140682
5039999	10958885.06	1.00172901
5219999	11059135.83	1.00110454
5399999	11049224.18	0.9985708198
5579999	10822987.48	1.001208122
5759999	10982655.16	1.003851771
5939999	10826440.13	0.9965475101
6119999	10845275.09	1.000064926
6299999	11010316.99	0.9968744058
6479999	10852987.62	1.008218125
6659999	10839714.53	1.004057161
6839999	10844700.45	1.005429849
7019999	10861835.38	0.9997959067
7199999	11019948.49	1.002204848
7379999	10976664.84	0.9946030811
7559999	10859522.79	0.9968427588
7739999	10854855.97	0.9953898309
7919999	10849388.1	0.9966550537
8099999	11118837.8	0.9946663086
8279999	10963092.67	1.011252229
8459999	10848078.39	0.9921717239
8639999	10878327.58	1.006882173
8819999	11165495.14	0.9999321209
8999999	10832392.46	0.996011394
9179999	11106398.48	0.993401933
9359999	11171925.65	1.007553271
9539999	10937040.74	0.9989357786
9719999	11022125.42	0.9990590745
9899999	10832369.77	0.9930452424
10079999	11028608.18	1.00092691
10259999	11020265.42	1.004037956
10439999	10868226.53	1.000312967
10619999	10833216.66	0.999819936
10799999	10852051.57	1.005335803
10979999	10866892.48	0.9974959893
11159999	10828241.45	0.9980368089
11339999	11039121.5	0.997108194
11519999	10984920.21	1.004819493
11699999	11045169.25	1.001750158
11879999	11119043.14	0.9964727676
12059999	11015271.64	1.003030788
12239999	11080253.52	1.00208264
12419999	11369543.83	1.003822663
12599999	10830044.23	0.9862834262
12779999	11002384.71	0.9918837302
12959999	11730768.92	1.003556599
13139999	10833967.31	1.005417909
13319999	10980583.57	0.9869263363
13499999	10840680.66	1.005184768
13679999	10985108.65	0.9992436925
13859999	10864386.52	1.001898378
14039999	11138923.44	1.000973893
14219999	10837080.49	0.998843816
14399999	10913351.16	0.9948660624
14579999	10830244.85	0.9895844797
14759999	10857843.44	0.9993602943
14939999	10952781.34	1.009771941
15119999	11038011.51	1.006275994
15299999	10831278.7	1.002359819
15479999	10859959.5	1.005172921
15659999	10857072.99	1.001783143
15839999	11019506.92	1.005865991
16019999	10861423.42	0.9946997662
16199999	11157379.39	1.004630435
16379999	11030428.32	1.003540058
16559999	10849294.25	1.002223699
16739999	10977468.43	0.9955308693
16919999	10830845.18	1.000618168
17099999	11058102.91	1.002622775
17279999	10980367.21	0.9953450115
17459999	10939234.15	1.00207386
17639999	10960160.09	1.003221678
17819999	11053469.18	1.003813899
17999999	11125187.05	1.004132959
18179999	11400350.27	1.001520724
18359999	10830846.11	0.9937772135
18539999	11112971.82	0.998845494
18719999	10837164.41	1.012095857
18899999	10809482.07	1.000661612
