timestep	potential_energy	temperature
179999	9088227.685	0.9992079998
359999	7987734.648	1.006558217
539999	7929061.54	1.000083523
719999	7977258.329	1.000053896
899999	7939462.536	0.9922548492
1079999	7927921.673	1.005233398
1259999	7934909.974	1.000355988
1439999	7925398.416	0.9991591971
1619999	7978570.762	0.9914452296
1799999	7919941.687	1.003928939
1979999	7937954.852	0.9910229118
2159999	7932708.569	1.003654801
2339999	7974682.274	0.993878233
2519999	7930010.008	1.000944128
2699999	7970862.578	0.9923459076
2879999	7923966.799	0.9988468205
3059999	7921915.972	0.995138932
3239999	7968834.514	0.995206096
3419999	7934535.277	1.004931268
3599999	7939067.792	1.000160838
3779999	7936270.261	1.009165147
3959999	7929039.932	0.998154054
4139999	7927802.76	1.002276778
4319999	7935479.888	1.000735548
4499999	7929312.704	1.004573819
4679999	7933019.661	1.000107525
4859999	7979069.124	1.000685763
5039999	7932642.235	0.99635793
5219999	7925141.679	1.001195974
5399999	7931698.181	0.9985943994
5579999	7943094.818	0.9977585892
5759999	7930563.954	0.9971614251
5939999	7931103.84	1.003924013
6119999	7976394.394	0.9967949236
6299999	7919219.351	1.000177245
6479999	7937708.005	1.002523206
6659999	7928860.936	1.00737305
6839999	7978730.268	0.9969391452
7019999	7926507.174	1.002411951
7199999	7934105.916	0.9962212456
7379999	7979277.77	1.006731829
7559999	7924178.682	1.002197247
7739999	7925748.619	0.995118373
7919999	7941653.278	1.000549243
8099999	7934799.857	1.004153724
8279999	7931025.744	1.006455685
8459999	7931756.117	1.000977939
8639999	7924176.766	1.001822255
8819999	7931684.996	0.994208007
8999999	7971268.974	0.9980108566
9179999	7928402.513	0.9943289687
9359999	7930077.256	0.9901335555
9539999	7973344.565	0.9939834693
9719999	7939193.139	1.008443585
9899999	7983369.022	1.001534696
10079999	7989331.126	1.003897766
10259999	7972051.156	0.9995556176
10439999	7927838.262	1.002978601
10619999	7976077.995	0.9972656921
10799999	7919897.446	0.9919047995
10979999	7931034.707	1.002704141
11159999	7929464.685	1.002347163
11339999	7975571.97	1.004221443
11519999	7928496.955	0.9995068402
11699999	7935233.665	1.001918179
11879999	7935710.646	1.00187937
12059999	7934927.396	0.9997636558
12239999	7927237.847	1.00155878
12419999	7977560.988	1.000611084
12599999	7976214.411	0.9998610163
12779999	7925167.107	1.003086397
12959999	7982478.634	1.002550728
13139999	7930763.971	0.9972563674
13319999	7989963.334	0.998105368
13499999	7927793.414	0.9989286225
13679999	7939899.577	0.9898326566
13859999	7929715.749	1.00417471
14039999	7982678.016	0.9945037458
14219999	7935798.371	0.9967543005
14399999	7970861.568	0.9910378974
14579999	7938420.837	1.001382197
14759999	7951888.89	1.004188565
14939999	7979690.751	0.9981368193
15119999	7932854.141	1.003347415
15299999	7928875.7	0.995556677
15479999	7979598.667	0.9974119643
15659999	7979259.559	1.000629016
15839999	7934532.492	1.002488322
16019999	7932874.337	1.005641022
16199999	7944469.645	1.0033142
16379999	7928129.189	1.000194792
16559999	7928751.018	0.9900140451
16739999	7939090.395	1.000155215
16919999	7976410.475	0.9965593145
17099999	7932572.884	1.00474915
17279999	7920824.307	1.004592012
17459999	7940699.885	0.9969794989
17639999	7986239.975	1.010913269
17819999	7922072.096	1.00381859
17999999	7926655.095	0.9951680309
18179999	7936066.626	1.004689814
18359999	7930372.824	1.006676295
18539999	7941218.3	0.9959005636
18719999	7935545.194	1.001364724
18899999	7972409.201	0.9967904576
